result_id,study,trial_id,comparison_id,intervention,comparator,modality,comparator_class,family,outcome,window,population,n_i,n_c,mean_i,sd_i,mean_c,sd_c,events_i,events_c,unit,data_type,source_location,source_quote,source_pdf,source_sha256,source_qc,legacy_eligibility,decision,rationale,models,factor,comparator_class_v34,comparator_adjudication
AUDIT-0322,Wang 2024,Wang_2024,V34_B4_003,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,PONV,PONV incidence,24–36 h,Available-case/completer analysis within SNVP risk stratum,33.0,35.0,,,,,0.0,3.0,participants,Events/total,Breast Cancer 2024;31:931–932; Table 3,SNVP stratum PONV 24–36 h: SNVP-OD 3/35 vs SNVP-ODT 0/33.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,"For 24–36 h, the table's P value is visually split across the PDF line break as '0.08' + '5'; recorded as 0.085.",INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0323,Wang 2024,Wang_2024,V34_B4_004,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,PONV,Vomiting incidence,0–6 h combined,Available-case/completer analysis within SNVP risk stratum,33.0,35.0,,,,,7.0,19.0,participants,Events/total,"Breast Cancer 2024;31:926,931–932; Abstract + Results text","Within 6 h, vomiting cases: SNVP-ODT 7/33 vs SNVP-OD 19/35, P=0.005.",TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,The paper does not provide separate 0–2 h and 2–6 h vomiting counts; only the combined 0–6 h comparison is reported.,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0324,Wang 2024,Wang_2024,V34_B4_005,MNVP: ondansetron+dexamethasone+TEAS (MNVP-ODT),MNVP: ondansetron+dexamethasone (MNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,PONV,PONV incidence,6–12 h,Complete analysis within MNVP risk stratum,35.0,35.0,,,,,2.0,3.0,participants,Events/total,Breast Cancer 2024;31:931–932; Table 3,MNVP stratum PONV 6–12 h: MNVP-OD 3/35 vs MNVP-ODT 2/35.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0325,Wang 2024,Wang_2024,V34_B4_006,MNVP: ondansetron+dexamethasone+TEAS (MNVP-ODT),MNVP: ondansetron+dexamethasone (MNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,PONV,PONV incidence,12–24 h,Complete analysis within MNVP risk stratum,35.0,35.0,,,,,2.0,0.0,participants,Events/total,Breast Cancer 2024;31:931–932; Table 3,MNVP stratum PONV 12–24 h: MNVP-OD 0/35 vs MNVP-ODT 2/35.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0326,Wang 2024,Wang_2024,V34_B4_007,MNVP: ondansetron+dexamethasone+TEAS (MNVP-ODT),MNVP: ondansetron+dexamethasone (MNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,PONV,PONV incidence,24–36 h,Complete analysis within MNVP risk stratum,35.0,35.0,,,,,0.0,0.0,participants,Events/total,Breast Cancer 2024;31:931–932; Table 3,MNVP stratum PONV 24–36 h: MNVP-OD 0/35 vs MNVP-ODT 0/35.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0327,Wang 2024,Wang_2024,V34_B4_008,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Pain,Postoperative pain VAS,2 h,Available-case/completer analysis within SNVP risk stratum,33.0,35.0,,,,,,,VAS 0–10,Other (describe),Breast Cancer 2024;31:928–929; Methods / Outcomes,Postoperative pain was assessed simultaneously using VAS at the postoperative PONV assessment times.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,"Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",NOT REPORTED,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0328,Wang 2024,Wang_2024,V34_B4_009,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Pain,Postoperative pain VAS,6 h,Available-case/completer analysis within SNVP risk stratum,33.0,35.0,,,,,,,VAS 0–10,Other (describe),Breast Cancer 2024;31:928–929; Methods / Outcomes,Postoperative pain was assessed simultaneously using VAS at the postoperative PONV assessment times.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,"Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",NOT REPORTED,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0329,Wang 2024,Wang_2024,V34_B4_010,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Pain,Postoperative pain VAS,12 h,Available-case/completer analysis within SNVP risk stratum,33.0,35.0,,,,,,,VAS 0–10,Other (describe),Breast Cancer 2024;31:928–929; Methods / Outcomes,Postoperative pain was assessed simultaneously using VAS at the postoperative PONV assessment times.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,"Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",NOT REPORTED,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0330,Wang 2024,Wang_2024,V34_B4_011,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Pain,Postoperative pain VAS,24 h,Available-case/completer analysis within SNVP risk stratum,33.0,35.0,,,,,,,VAS 0–10,Other (describe),Breast Cancer 2024;31:928–929; Methods / Outcomes,Postoperative pain was assessed simultaneously using VAS at the postoperative PONV assessment times.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,"Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",NOT REPORTED,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0331,Wang 2024,Wang_2024,V34_B4_012,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),TEAS,CONTROL_TYPE_REVIEW_REQUIRED,Pain,Postoperative pain VAS,36 h,Available-case/completer analysis within SNVP risk stratum,33.0,35.0,,,,,,,VAS 0–10,Other (describe),Breast Cancer 2024;31:928–929; Methods / Outcomes,Postoperative pain was assessed simultaneously using VAS at the postoperative PONV assessment times.,TEAS EA Verification/Source PDFs/covidence_212_full_article.pdf,0d6dfc8648e5411a59cb9c8c9af42519fedd58975fe97916b08b61fde82f946e,"Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",NOT REPORTED,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0332,Zheng 2025,Zheng_2025,V34_B4_013,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Nausea incidence,0–2 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,10.0,21.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Nausea 0–2 h: TEAS 10/42 vs control 21/43; P=0.013.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0333,Zheng 2025,Zheng_2025,V34_B4_014,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Nausea incidence,2–4 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,8.0,12.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Nausea 2–4 h: TEAS 8/42 vs control 12/43; P=0.351.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0334,Zheng 2025,Zheng_2025,V34_B4_015,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Nausea incidence,4–6 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,5.0,7.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Nausea 4–6 h: TEAS 5/42 vs control 7/43; P=0.561.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0335,Zheng 2025,Zheng_2025,V34_B4_016,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Nausea incidence,6–24 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,0.0,0.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Nausea 6–24 h: TEAS 0/42 vs control 0/43; P=0.999.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0336,Zheng 2025,Zheng_2025,V34_B4_017,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Vomiting incidence,0–2 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,5.0,11.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Vomiting 0–2 h: TEAS 5/42 vs control 11/43; P=0.100.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0337,Zheng 2025,Zheng_2025,V34_B4_018,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Vomiting incidence,2–4 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,3.0,5.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Vomiting 2–4 h: TEAS 3/42 vs control 5/43; P=0.477.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0338,Zheng 2025,Zheng_2025,V34_B4_019,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Vomiting incidence,4–6 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,2.0,4.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Vomiting 4–6 h: TEAS 2/42 vs control 4/43; P=0.410.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0339,Zheng 2025,Zheng_2025,V34_B4_020,Perioperative TEAS,Sham/no current,TEAS,Sham,PONV,Vomiting incidence,6–24 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,0.0,1.0,participants,Events/total,Journal of Pain Research 2025;18:6455; Table 2,Vomiting 6–24 h: TEAS 0/42 vs control 1/43; P=0.312.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0340,Zheng 2025,Zheng_2025,V34_B4_021,Perioperative TEAS,Sham/no current,TEAS,Sham,Opioid demand,Effective PCIA button presses,Postoperative; exact pump duration not stated,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,3.8,1.0,4.8,1.6,,,effective PCIA presses,Mean/SD,Journal of Pain Research 2025;18:6458; Table 3 continued,"Times of effective PCIA use: 3.8 (1.0) vs 4.8 (1.6), P=0.039.",TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,"PCIA presses are a proxy for demand, not a measured sufentanil mass.",HOLD,HOLD,"Source ambiguity or unavailable required statistic: Unresolved source statistic, denominator or timepoint.",,1,,
AUDIT-0341,Zheng 2025,Zheng_2025,V34_B4_022,Perioperative TEAS,Sham/no current,TEAS,Sham,Pain,NRS pain score,6 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,2.9,1.1,3.4,1.2,,,NRS 0–10,Mean/SD,Journal of Pain Research 2025;18:6458; Table 4,NRS 6 h: TEAS 2.9±1.1 vs control 3.4±1.2.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0342,Zheng 2025,Zheng_2025,V34_B4_023,Perioperative TEAS,Sham/no current,TEAS,Sham,Pain,NRS pain score,24 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,1.7,0.8,2.2,1.1,,,NRS 0–10,Mean/SD,Journal of Pain Research 2025;18:6458; Table 4,NRS 24 h: TEAS 1.7±0.8 vs control 2.2±1.1.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,INTERNAL SOURCE CONFLICT: prose reports P=0.042 while Table 4 footnote prints bP=0.422. Do not silently correct.,INCLUDE,SENSITIVITY,Rest/movement not established. Never use this mixed-setting body to assert registered pain co-outcome criterion.,;pain24_unclassified_TEAS_sham,1,,
AUDIT-0343,Zheng 2025,Zheng_2025,V34_B4_024,Perioperative TEAS,Sham/no current,TEAS,Sham,Pain,NRS pain score,48 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,0.9,0.8,1.0,0.9,,,NRS 0–10,Mean/SD,Journal of Pain Research 2025;18:6458; Table 4,NRS 48 h: TEAS 0.9±0.8 vs control 1.0±0.9.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,No exact between-group P value is printed for 48 h.,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0344,Zheng 2025,Zheng_2025,V34_B4_025,Perioperative TEAS,Sham/no current,TEAS,Sham,Sleep quality,PSQI score,24 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,11.5,6.9,15.7,8.1,,,PSQI points,Mean/SD,Journal of Pain Research 2025;18:6458; Table 4,PSQI 24 h: TEAS 11.5±6.9 vs control 15.7±8.1; P=0.015.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,The article describes sleep quality as improved in TEAS; this extraction preserves the printed scores without reinterpreting the scale.,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0345,Zheng 2025,Zheng_2025,V34_B4_026,Perioperative TEAS,Sham/no current,TEAS,Sham,Sleep quality,PSQI score,48 h,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,7.4,5.2,10.6,5.4,,,PSQI points,Mean/SD,Journal of Pain Research 2025;18:6458; Table 4,PSQI 48 h: TEAS 7.4±5.2 vs control 10.6±5.4; P=0.024.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,The article describes sleep quality as improved in TEAS; this extraction preserves the printed scores without reinterpreting the scale.,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0346,Zheng 2025,Zheng_2025,V34_B4_027,Perioperative TEAS,Sham/no current,TEAS,Sham,GI recovery,Time to first borborygmus,Postoperative,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,19.2,3.3,27.6,2.7,,,hours,Mean/SD,Journal of Pain Research 2025;18:6457–6458; Table 3,Time to first borborygmus: TEAS 19.2 (3.3) vs control 27.6 (2.7); P=0.035.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,Table note specifies mean (SD) for these rows.,INCLUDE,INCLUDE,Source construct/window/contrast reviewed; direct data admitted.,;bowelsounds_TEAS_sham,1,,
AUDIT-0347,Zheng 2025,Zheng_2025,V34_B4_028,Perioperative TEAS,Sham/no current,TEAS,Sham,GI recovery,Time to first flatus,Postoperative,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,24.2,2.5,31.6,4.4,,,hours,Mean/SD,Journal of Pain Research 2025;18:6457–6458; Table 3,Time to first flatus: TEAS 24.2 (2.5) vs control 31.6 (4.4); P=0.003.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,Table note specifies mean (SD) for these rows.,INCLUDE,INCLUDE,Same construct and membership as hours MD; no selection by I² or P.,;flatus_TEAS_sham;flatus_TEAS_sham_SMD_sensitivity,1,,
AUDIT-0348,Zheng 2025,Zheng_2025,V34_B4_029,Perioperative TEAS,Sham/no current,TEAS,Sham,Functional recovery,Wake-up time,Postoperative,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,12.9,2.5,13.0,2.4,,,minutes,Mean/SD,Journal of Pain Research 2025;18:6457–6458; Table 3,Wake-up time: TEAS 12.9 (2.5) vs control 13.0 (2.4); P=0.476.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,Table note specifies mean (SD) for these rows.,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0349,Zheng 2025,Zheng_2025,V34_B4_030,Perioperative TEAS,Sham/no current,TEAS,Sham,Functional recovery,PACU stay time,Postoperative,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,26.8,4.4,28.0,8.1,,,minutes,Mean/SD,Journal of Pain Research 2025;18:6457–6458; Table 3,PACU stay time: TEAS 26.8 (4.4) vs control 28.0 (8.1); P=0.156.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,Table note specifies mean (SD) for these rows.,INCLUDE,EXCLUDE,Outside defined quantitative estimands; retained in full descriptive extraction.,,1,,
AUDIT-0350,Zheng 2025,Zheng_2025,V34_B4_031,Perioperative TEAS,Sham/no current,TEAS,Sham,Length of stay,Hospital stay duration,Postoperative hospitalization,Modified intention-to-treat / completer analysis reported in Table 1,42.0,43.0,,,,,,,days,Median/IQR,Journal of Pain Research 2025;18:6458; Table 3 continued,Hospital stay duration: 4 (3–5) vs 4 (3–5) days; P=0.722.,TEAS EA Verification/Source PDFs/109499.pdf,a99722242c4b1800916d66613b5a0ed223a91f853e14ecce929740eb91dc466b,NOT REPORTED,NARRATIVE ONLY,HOLD,"No directly tabulated mean/SD or event/denominator for current quantitative body; preserve original statistic, no automatic median or graph conversion.",,1,,
