batch,batch_row,study,outcome_family,outcome_result,timepoint_window,intervention_arm,comparator_arm,randomized_n_int,randomized_n_comp,analyzed_n_int,analyzed_n_comp,statistic_type,value_int,dispersion_int,value_comp,dispersion_comp,events_int,events_comp,unit_scale,reported_p,effect_estimate_as_printed,analysis_population,page,table_or_figure,verbatim_quote,ambiguity_notes,v34_audit_row,v34_disposition,v34_v34_record_id,v34_v33_excel_row,v34_outcome,v34_window
4,11,Wang 2024,Pain,Postoperative pain VAS,24 h,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),35,35,33,35,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,NOT REPORTED,NOT REPORTED,Available-case/completer analysis within SNVP risk stratum,Breast Cancer 2024;31:928–929,Methods / Outcomes,Postoperative pain was assessed simultaneously using VAS at the postoperative PONV assessment times.,"Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",330,NOT_REPORTED_ADDED,AUDIT-0330,,Postoperative pain VAS,24 h
4,12,Wang 2024,Pain,Postoperative pain VAS,36 h,SNVP: ondansetron+dexamethasone+TEAS (SNVP-ODT),SNVP: ondansetron+dexamethasone (SNVP-OD),35,35,33,35,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,VAS 0–10,NOT REPORTED,NOT REPORTED,Available-case/completer analysis within SNVP risk stratum,Breast Cancer 2024;31:928–929,Methods / Outcomes,Postoperative pain was assessed simultaneously using VAS at the postoperative PONV assessment times.,"Outcome was measured according to Methods, but no treatment-stratum numerical pain result is reported in the accessed article. This is NOT REPORTED, not SOURCE NOT ACCESSED.",331,NOT_REPORTED_ADDED,AUDIT-0331,,Postoperative pain VAS,36 h
4,13,Zheng 2025,PONV,Nausea incidence,0–2 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,10,21,participants,0.013,"Risk difference 0.25 (0.05, 0.45)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Nausea 0–2 h: TEAS 10/42 vs control 21/43; P=0.013.,NOT REPORTED,332,ADDED,AUDIT-0332,,Nausea incidence,0–2 h
4,14,Zheng 2025,PONV,Nausea incidence,2–4 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,8,12,participants,0.351,"Risk difference 0.09 (−0.10, 0.27)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Nausea 2–4 h: TEAS 8/42 vs control 12/43; P=0.351.,NOT REPORTED,333,ADDED,AUDIT-0333,,Nausea incidence,2–4 h
4,15,Zheng 2025,PONV,Nausea incidence,4–6 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,5,7,participants,0.561,"Risk difference 0.04 (−0.10, 0.19)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Nausea 4–6 h: TEAS 5/42 vs control 7/43; P=0.561.,NOT REPORTED,334,ADDED,AUDIT-0334,,Nausea incidence,4–6 h
4,16,Zheng 2025,PONV,Nausea incidence,6–24 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,0,0,participants,0.999,"Risk difference 0 (0,0)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Nausea 6–24 h: TEAS 0/42 vs control 0/43; P=0.999.,NOT REPORTED,335,ADDED,AUDIT-0335,,Nausea incidence,6–24 h
4,17,Zheng 2025,PONV,Vomiting incidence,0–2 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,5,11,participants,0.100,"Risk difference 0.14 (−0.03, 0.30)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Vomiting 0–2 h: TEAS 5/42 vs control 11/43; P=0.100.,NOT REPORTED,336,ADDED,AUDIT-0336,,Vomiting incidence,0–2 h
4,18,Zheng 2025,PONV,Vomiting incidence,2–4 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,3,5,participants,0.477,"Risk difference 0.04 (−0.08, 0.17)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Vomiting 2–4 h: TEAS 3/42 vs control 5/43; P=0.477.,NOT REPORTED,337,ADDED,AUDIT-0337,,Vomiting incidence,2–4 h
4,19,Zheng 2025,PONV,Vomiting incidence,4–6 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,2,4,participants,0.410,"Risk difference 0.05 (−0.06, 0.15)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Vomiting 4–6 h: TEAS 2/42 vs control 4/43; P=0.410.,NOT REPORTED,338,ADDED,AUDIT-0338,,Vomiting incidence,4–6 h
4,20,Zheng 2025,PONV,Vomiting incidence,6–24 h,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,0,1,participants,0.312,"Risk difference 0.02 (−0.02, 0.07)",Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Table 2,Vomiting 6–24 h: TEAS 0/42 vs control 1/43; P=0.312.,NOT REPORTED,339,ADDED,AUDIT-0339,,Vomiting incidence,6–24 h
4,21,Zheng 2025,Opioid demand,Effective PCIA button presses,Postoperative; exact pump duration not stated,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,3.8,1.0,4.8,1.6,NOT REPORTED,NOT REPORTED,effective PCIA presses,0.039,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 3 continued,"Times of effective PCIA use: 3.8 (1.0) vs 4.8 (1.6), P=0.039.","PCIA presses are a proxy for demand, not a measured sufentanil mass.",340,ADDED,AUDIT-0340,,Effective PCIA button presses,Postoperative; exact pump duration not stated
4,22,Zheng 2025,Pain,NRS pain score,6 h,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,2.9,1.1,3.4,1.2,NOT REPORTED,NOT REPORTED,NRS 0–10,0.022,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 4,NRS 6 h: TEAS 2.9±1.1 vs control 3.4±1.2.,NOT REPORTED,341,ADDED,AUDIT-0341,,NRS pain score,6 h
4,23,Zheng 2025,Pain,NRS pain score,24 h,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,1.7,0.8,2.2,1.1,NOT REPORTED,NOT REPORTED,NRS 0–10,Results prose: 0.042; Table 4 footnote: 0.422,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 4,NRS 24 h: TEAS 1.7±0.8 vs control 2.2±1.1.,INTERNAL SOURCE CONFLICT: prose reports P=0.042 while Table 4 footnote prints bP=0.422. Do not silently correct.,342,ADDED,AUDIT-0342,,NRS pain score,24 h
4,24,Zheng 2025,Pain,NRS pain score,48 h,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,0.9,0.8,1.0,0.9,NOT REPORTED,NOT REPORTED,NRS 0–10,NOT REPORTED,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 4,NRS 48 h: TEAS 0.9±0.8 vs control 1.0±0.9.,No exact between-group P value is printed for 48 h.,343,ADDED,AUDIT-0343,,NRS pain score,48 h
4,25,Zheng 2025,Sleep quality,PSQI score,24 h,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,11.5,6.9,15.7,8.1,NOT REPORTED,NOT REPORTED,PSQI points,0.015,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 4,PSQI 24 h: TEAS 11.5±6.9 vs control 15.7±8.1; P=0.015.,The article describes sleep quality as improved in TEAS; this extraction preserves the printed scores without reinterpreting the scale.,344,ADDED,AUDIT-0344,,PSQI score,24 h
4,26,Zheng 2025,Sleep quality,PSQI score,48 h,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,7.4,5.2,10.6,5.4,NOT REPORTED,NOT REPORTED,PSQI points,0.024,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 4,PSQI 48 h: TEAS 7.4±5.2 vs control 10.6±5.4; P=0.024.,The article describes sleep quality as improved in TEAS; this extraction preserves the printed scores without reinterpreting the scale.,345,ADDED,AUDIT-0345,,PSQI score,48 h
4,27,Zheng 2025,GI recovery,Time to first borborygmus,Postoperative,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,19.2,3.3,27.6,2.7,NOT REPORTED,NOT REPORTED,hours,0.035,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6457–6458,Table 3,Time to first borborygmus: TEAS 19.2 (3.3) vs control 27.6 (2.7); P=0.035.,Table note specifies mean (SD) for these rows.,346,ADDED,AUDIT-0346,,Time to first borborygmus,Postoperative
4,28,Zheng 2025,GI recovery,Time to first flatus,Postoperative,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,24.2,2.5,31.6,4.4,NOT REPORTED,NOT REPORTED,hours,0.003,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6457–6458,Table 3,Time to first flatus: TEAS 24.2 (2.5) vs control 31.6 (4.4); P=0.003.,Table note specifies mean (SD) for these rows.,347,ADDED,AUDIT-0347,,Time to first flatus,Postoperative
4,29,Zheng 2025,Functional recovery,Wake-up time,Postoperative,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,12.9,2.5,13.0,2.4,NOT REPORTED,NOT REPORTED,minutes,0.476,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6457–6458,Table 3,Wake-up time: TEAS 12.9 (2.5) vs control 13.0 (2.4); P=0.476.,Table note specifies mean (SD) for these rows.,348,ADDED,AUDIT-0348,,Wake-up time,Postoperative
4,30,Zheng 2025,Functional recovery,PACU stay time,Postoperative,Perioperative TEAS,Sham/no current,44,44,42,43,Mean/SD,26.8,4.4,28.0,8.1,NOT REPORTED,NOT REPORTED,minutes,0.156,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6457–6458,Table 3,PACU stay time: TEAS 26.8 (4.4) vs control 28.0 (8.1); P=0.156.,Table note specifies mean (SD) for these rows.,349,ADDED,AUDIT-0349,,PACU stay time,Postoperative
4,31,Zheng 2025,Length of stay,Hospital stay duration,Postoperative hospitalization,Perioperative TEAS,Sham/no current,44,44,42,43,Median/IQR,4,3–5,4,3–5,NOT REPORTED,NOT REPORTED,days,0.722,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 3 continued,Hospital stay duration: 4 (3–5) vs 4 (3–5) days; P=0.722.,NOT REPORTED,350,NOT_ANALYSIS_ELIGIBLE,AUDIT-0350,,Hospital stay duration,Postoperative hospitalization
4,32,Zheng 2025,Adverse events,Fever,Postoperative,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,6,8,participants,0.243,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 3 continued,Fever: TEAS 6/42 vs control 8/43.,NOT REPORTED,351,ADDED,AUDIT-0351,,Fever,Postoperative
4,33,Zheng 2025,Adverse events,Dizziness and headache,Postoperative,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,2,3,participants,0.061,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 3 continued,Dizziness and headache: TEAS 2/42 vs control 3/43.,NOT REPORTED,352,ADDED,AUDIT-0352,,Dizziness and headache,Postoperative
4,34,Zheng 2025,Adverse events,Drowsiness,Postoperative,Perioperative TEAS,Sham/no current,44,44,42,43,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,0,0,participants,NOT REPORTED,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6458,Table 3 continued,Drowsiness: TEAS 0/42 vs control 0/43.,NOT REPORTED,353,ADDED,AUDIT-0353,,Drowsiness,Postoperative
4,35,Zheng 2025,Quality of recovery,Global QoR-40,6 h,Perioperative TEAS,Sham/no current,44,44,42,43,Graph only,GRAPH ONLY,GRAPH ONLY,GRAPH ONLY,GRAPH ONLY,NOT REPORTED,NOT REPORTED,QoR-40 points,0.068,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6456,Figure 2A,Figure 2A plots global QoR-40 at 6 h; exact group mean/SD labels are not printed.,Do not visually digitize. The text reports the between-group significance but not exact group mean/SD for this timepoint.,354,GRAPH_ONLY_ADDED,AUDIT-0354,,Global QoR-40,6 h
4,36,Zheng 2025,Quality of recovery,Global QoR-40,24 h,Perioperative TEAS,Sham/no current,44,44,42,43,Graph only,GRAPH ONLY,GRAPH ONLY,GRAPH ONLY,GRAPH ONLY,NOT REPORTED,NOT REPORTED,QoR-40 points,<0.0001,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6456,Figure 2A,Figure 2A plots global QoR-40 at 24 h; exact group mean/SD labels are not printed.,Do not visually digitize. The text reports the between-group significance but not exact group mean/SD for this timepoint.,355,GRAPH_ONLY_ADDED,AUDIT-0355,,Global QoR-40,24 h
4,37,Zheng 2025,Quality of recovery,Global QoR-40,48 h,Perioperative TEAS,Sham/no current,44,44,42,43,Mean; SD not numerically reported,184.0,NOT REPORTED,181.0,NOT REPORTED,NOT REPORTED,NOT REPORTED,QoR-40 points,Overall 48-h ANOVA P<0.001; multiple-comparison P=0.010,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,"Journal of Pain Research 2025;18:6453,6458",Results text + Figure 2A,"At 48 hours, QoR-40 total score was 184.0 in TEAS vs 181.0 in control.","Figure 2 shows mean±SD graphically, but exact SD values are not printed in text/table; no visual digitization performed.",356,ADDED,AUDIT-0356,,Global QoR-40,48 h
4,38,Zheng 2025,Rescue analgesia,Emergency rescue analgesia events,Postoperative; exact window not stated,Perioperative TEAS,Sham/no current,44,44,42,43,Other (describe),NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,events,>0.05,NOT REPORTED,Modified intention-to-treat / completer analysis reported in Table 1,Journal of Pain Research 2025;18:6455,Results prose,No significant differences were observed ... in the number of emergency rescue analgesia events (P>0.05).,The accessed Table 3 does not print the numeric rescue-analgesia counts. Record as NOT REPORTED rather than zero.,357,NOT_REPORTED_ADDED,AUDIT-0357,,Emergency rescue analgesia events,Postoperative; exact window not stated
4,39,Yu 2020,Quality of recovery,Global QoR-40,Postoperative day 2 (~48 h),Preoperative TEAS,Control/no current (electrodes applied),30,30,30,30,Mean/SD,191.4,5.74,187.73,5.47,NOT REPORTED,NOT REPORTED,QoR-40 points,0.015,NOT REPORTED,Intention-to-treat; all randomized participants analyzed,"Trials 2020;21:43, abstract / Fig.4",Abstract + Figure 4,QoR-40 T2: control 187.73±5.47 vs TEAS 191.40±5.74; P=0.015.,NOT REPORTED,358,ADDED,AUDIT-0358,,Global QoR-40,Postoperative day 2 (~48 h)
4,40,Yu 2020,PONV,Any nausea and/or vomiting,0–24 h,Preoperative TEAS,Control/no current (electrodes applied),30,30,30,30,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,7,17,participants,<0.01,NOT REPORTED,Intention-to-treat; all randomized participants analyzed,"Trials 2020;21:43, pp.5–7",Table 3 + Results,"PONV: control 17/30 (56.7%) vs TEAS 7/30 (23.3%), P<0.01.",NOT REPORTED,359,ADDED,AUDIT-0359,,Any nausea and/or vomiting,0–24 h
4,41,Yu 2020,Rescue antiemetic,Participants requiring tropisetron rescue,0–24 h,Preoperative TEAS,Control/no current (electrodes applied),30,30,30,30,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,7,16,participants,<0.02,NOT REPORTED,Intention-to-treat; all randomized participants analyzed,"Trials 2020;21:43, pp.5–7",Table 3 + Results,"Remedial antiemetic: control 16/30 (53.3%) vs TEAS 7/30 (23.3%), P<0.02.",The Results text specifies tropisetron as the rescue antiemetic.,360,ADDED,AUDIT-0360,,Participants requiring tropisetron rescue,0–24 h
4,42,Yu 2020,Cognitive recovery,MMSE score,Postoperative day 1 (~24 h),Preoperative TEAS,Control/no current (electrodes applied),30,30,30,30,Mean/SD,26.1,2.78,24.6,2.35,NOT REPORTED,NOT REPORTED,MMSE 0–30,0.048,NOT REPORTED,Intention-to-treat; all randomized participants analyzed,"Trials 2020;21:43, abstract / Figure 5",Abstract + Figure 5,MMSE Postoperative day 1 (~24 h): control 24.6±2.35 vs TEAS 26.1±2.78; P=0.048.,The Results prose oddly states scores were 'significantly lower in the TEAS group' although the printed TEAS means are higher; numerical values are preserved.,361,ADDED,AUDIT-0361,,MMSE score,Postoperative day 1 (~24 h)
4,43,Yu 2020,Cognitive recovery,MMSE score,Postoperative day 2 (~48 h),Preoperative TEAS,Control/no current (electrodes applied),30,30,30,30,Mean/SD,27.83,2.73,26.53,2.94,NOT REPORTED,NOT REPORTED,MMSE 0–30,0.02,NOT REPORTED,Intention-to-treat; all randomized participants analyzed,"Trials 2020;21:43, abstract / Figure 5",Abstract + Figure 5,MMSE Postoperative day 2 (~48 h): control 26.53±2.94 vs TEAS 27.83±2.73; P=0.02.,The Results prose oddly states scores were 'significantly lower in the TEAS group' although the printed TEAS means are higher; numerical values are preserved.,362,ADDED,AUDIT-0362,,MMSE score,Postoperative day 2 (~48 h)
4,44,Liang 2021,Intraoperative opioid,Sufentanil consumption,Intraoperative,Preoperative TEAS,Control/no stimulation,37,38,35,35,Mean/SD,21.4,3.1,20.0,2.9,NOT REPORTED,NOT REPORTED,μg,NOT REPORTED,NOT REPORTED,"Available-case analysis; 75 randomized, 70 analyzed","Evidence-Based Complementary and Alternative Medicine 2021, Table 1",Table 1,Sufentanil consumption: TEAS 21.4±3.1 vs control 20.0±2.9.,Table 1 gives no outcome-specific P value and states baseline/intraoperative variables did not significantly differ.,363,ADDED,AUDIT-0363,,Sufentanil consumption,Intraoperative
4,45,Liang 2021,Intraoperative opioid,Remifentanil consumption,Intraoperative,Preoperative TEAS,Control/no stimulation,37,38,35,35,Mean/SD,521.5,206.8,464.7,156.0,NOT REPORTED,NOT REPORTED,μg,NOT REPORTED,NOT REPORTED,"Available-case analysis; 75 randomized, 70 analyzed","Evidence-Based Complementary and Alternative Medicine 2021, Table 1",Table 1,Remifentanil consumption: TEAS 521.5±206.8 vs control 464.7±156.0.,Table 1 gives no outcome-specific P value and states baseline/intraoperative variables did not significantly differ.,364,ADDED,AUDIT-0364,,Remifentanil consumption,Intraoperative
4,46,Liang 2021,PONV,PONV occurrence,End of surgery (T5),Preoperative TEAS,Control/no stimulation,37,38,35,35,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,0,0,participants,No significant between-group difference over time,NOT REPORTED,"Available-case analysis; 75 randomized, 70 analyzed","Evidence-Based Complementary and Alternative Medicine 2021, Table 4",Table 4,PONV End of surgery (T5): TEAS 0/35 vs control 0/35.,The table labels the row simply 'PONV'; methods use a nausea verbal scale description.,365,AMBIGUOUS_HOLD,AUDIT-0365,,PONV occurrence,End of surgery (T5)
4,47,Liang 2021,Pain,Pain event as reported (threshold/definition not stated),End of surgery (T5),Preoperative TEAS,Control/no stimulation,37,38,35,35,Events/total,NOT REPORTED,NOT REPORTED,NOT REPORTED,NOT REPORTED,2,1,participants,No significant between-group difference over time,NOT REPORTED,"Available-case analysis; 75 randomized, 70 analyzed","Evidence-Based Complementary and Alternative Medicine 2021, Table 4",Table 4,Pain row End of surgery (T5): TEAS 2/35 vs control 1/35.,"Methods describe a 0–4 verbal rating scale, but Table 4 reports only a number/proportion in a row labelled 'Pain' without specifying which threshold constitutes an event. Do not pool as a defined pain incidence until clarified.",366,AMBIGUOUS_HOLD,AUDIT-0366,,Pain event as reported (threshold/definition not stated),End of surgery (T5)
