"screening_sequence","segment_number","segment_sequence","covidence_number","title","first_author","publication_year","publication_language","abstract_available","decision","primary_reason_code","evidence_supporting_decision","concise_rationale","confidence","record_type","actual_results_reported","core_criteria_supported_count","core_criteria_uncertain_count","uncertain_criteria","general_anaesthesia","randomized","intervention","comparator","background_care_balanced","intervention_effect_separable","timing_eligible","timing_description","clinical_outcome_present","translation_required","possible_companion_report","vote_registered","post_vote_timestamp","interface_issue","notes"
"2419","25","19","2657","Effect of acupuncture on pain","IRCT201202088956N1","2012","English","yes","No","EXCLUDE_MULTIPLE_UNCERTAINTIES","Citation does not establish an eligible operative population, general anesthesia, randomized comparator, or perioperative timing.","Citation does not establish an eligible operative population, general anesthesia, randomized comparator, or perioperative timing.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:02.892Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2420","25","20","2658","The effect of electroacupuncture and exercise therapy on pelvic surgery","IRCT20191208045652N4","2021","English","yes","No","EXCLUDE_PROTOCOL","Pelvic-surgery citation does not report primary participant results and appears to be a trial record or protocol.","Pelvic-surgery citation does not report primary participant results and appears to be a trial record or protocol.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:03.345Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2421","25","21","2659","conventional versus short duration electroacupuncture for obesity","TCTR20190118002","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated obesity outside perioperative surgery.","Electroacupuncture treated obesity outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:03.932Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2422","25","22","2663","The comparison between the effects of acupressure therapy and electroacupuncture in primary dysmenorrhea","IRCT2015012518760N2","2015","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated dysmenorrhea outside perioperative surgery.","Electroacupuncture treated dysmenorrhea outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:04.396Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2423","25","23","2664","Combined therapy of electroacupuncture and cognitive behavioural therapy for tension-type headache: a randomised controlled trial","ACTRN12608000239369","2008","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated tension headache outside perioperative surgery.","Electroacupuncture treated tension headache outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:04.978Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2424","25","24","2672","Effects of Electroacupuncture on the control of Anxiety in patients undergoing wisdom tooth Extraction","RBR-8txf7f","2020","English","yes","No","EXCLUDE_NOT_GENERAL_ANAESTHESIA","Wisdom-tooth extraction anxiety study did not involve eligible operative surgery under general anesthesia.","Wisdom-tooth extraction anxiety study did not involve eligible operative surgery under general anesthesia.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:05.667Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2425","25","25","2673","Electroacupuncture for Patellofemoral Pain Syndrome","IRCT201701242445N4","2017","English","yes","No","EXCLUDE_NON_SURGICAL","Electroacupuncture treated patellofemoral pain outside perioperative surgery.","Electroacupuncture treated patellofemoral pain outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:06.346Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2426","25","26","2678","Acupuncture for uterine fibroids: a protocol for a randomized controlled trial comparing segmental electroacupuncture, manual acupuncture, and sham acupuncture","Hooshyarazar","2026","English","yes","No","EXCLUDE_PROTOCOL","Uterine-fibroid trial record is a protocol or registration without primary participant results.","Uterine-fibroid trial record is a protocol or registration without primary participant results.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:07.029Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2427","25","27","2682","Influence of electroacupuncture parameters on brain stimulation in healthy individuals","RBR-59s47z","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Study enrolled healthy individuals outside perioperative surgery.","Study enrolled healthy individuals outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:07.614Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2428","25","28","2683","Multicenter clinical study of the efficacy and safety of Electroacupuncture Treatment for Coldness of Hand &amp; Feet(Cold Hypersensitivity in Hand &amp; Feet )","KCT0004306","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Study treated cold hands and feet outside perioperative surgery.","Study treated cold hands and feet outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:08.060Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
"2429","25","29","2684","Effectiveness and safety of electroacupuncture and its cotreatment with electronic moxibustion in the treatment of patients with moderate benign prostatic hyperplasia using alpha blocker : an assessor-blinded, randomized controlled clinical trial","KCT0004411","2019","English","yes","No","EXCLUDE_NON_SURGICAL","Study treated benign prostatic hyperplasia medically outside perioperative surgery.","Study treated benign prostatic hyperplasia medically outside perioperative surgery.","high","other","unclear","0","0","","unclear","unclear","unclear","not_applicable","not_applicable","not_applicable","unclear","not_applicable","not_applicable","no","no","yes","2026-07-28T17:58:08.558Z","chrome_extension_playwright","Vote registered after one click; citation left the active queue. No history, conflict, comment, or tag interface was opened."
